1772913600000000,67080.01000000,67434.95000000,67061.97000000,67391.48000000,92.64599000,1772917199999999,6233249.80849210,16608,51.82019000,3486377.19091450,0
1772917200000000,67391.48000000,67480.83000000,67275.44000000,67450.00000000,90.18814000,1772920799999999,6078170.47830710,11084,52.14118000,3514369.13757200,0
1772920800000000,67450.00000000,67469.75000000,67095.41000000,67258.70000000,82.73288000,1772924399999999,5567329.22010790,11272,30.12174000,2027140.38651640,0
1772924400000000,67258.70000000,67403.49000000,67185.25000000,67259.16000000,46.95865000,1772927999999999,3161059.39822730,8813,22.35403000,1504788.63460690,0
1772928000000000,67259.16000000,67486.47000000,67176.51000000,67190.09000000,57.59480000,1772931599999999,3877720.12963590,11009,29.25143000,1969552.03217640,0
1772931600000000,67190.09000000,67353.08000000,67091.30000000,67293.44000000,63.00707000,1772935199999999,4235987.50535600,8364,34.45683000,2316498.62459580,0
1772935200000000,67293.44000000,67423.29000000,66829.36000000,66916.48000000,153.22020000,1772938799999999,10277178.93041060,15357,73.64870000,4942042.40352490,0
1772938800000000,66916.48000000,67080.63000000,66828.98000000,67005.01000000,110.48621000,1772942399999999,7401554.56268550,15175,35.49022000,2377472.51485860,0
1772942400000000,66999.62000000,67086.72000000,66535.97000000,66642.87000000,165.25942000,1772945999999999,11046999.47720640,17813,83.46743000,5582262.84356340,0
1772946000000000,66637.88000000,67244.73000000,66615.52000000,67153.02000000,107.37295000,1772949599999999,7196100.24737400,15224,66.38820000,4448596.03836330,0
1772949600000000,67153.03000000,67235.73000000,67041.13000000,67159.38000000,55.47191000,1772953199999999,3723897.05389350,8437,24.97551000,1676842.17691650,0
1772953200000000,67160.84000000,67465.21000000,67149.59000000,67311.68000000,114.04797000,1772956799999999,7679838.87057760,12938,64.21102000,4323634.57828400,0
1772956800000000,67311.41000000,67571.48000000,67159.11000000,67533.61000000,144.00732000,1772960399999999,9699507.41200880,13292,66.78438000,4501206.23538200,0
1772960400000000,67533.61000000,67901.81000000,67470.00000000,67695.83000000,174.00643000,1772963999999999,11784546.55458430,19748,90.84002000,6152222.48897780,0
1772964000000000,67695.84000000,68196.72000000,67691.76000000,67897.29000000,164.75001000,1772967599999999,11195340.77778510,15872,96.64940000,6568153.28564170,0
1772967600000000,67895.36000000,67895.36000000,67400.51000000,67517.41000000,173.56365000,1772971199999999,11729391.60173630,16350,75.05817000,5072558.72929500,0
1772971200000000,67517.41000000,67652.30000000,66873.59000000,67315.67000000,217.99235000,1772974799999999,14655926.76634950,23321,106.30844000,7147574.38388750,0
1772974800000000,67315.67000000,67428.32000000,66800.02000000,67231.82000000,210.60121000,1772978399999999,14122614.49252780,26623,84.72910000,5681930.74649370,0
1772978400000000,67231.83000000,67424.29000000,67053.67000000,67333.77000000,79.85944000,1772981999999999,5370560.16544550,13637,35.98687000,2420645.59024330,0
1772982000000000,67333.76000000,67367.89000000,67072.12000000,67214.97000000,73.85122000,1772985599999999,4963932.84904310,10299,36.68388000,2465682.44612030,0
1772985600000000,67209.77000000,67268.23000000,66800.02000000,66869.37000000,165.25128000,1772989199999999,11075619.20016700,14623,57.20114000,3832481.02542340,0
1772989200000000,66869.37000000,67178.64000000,66801.84000000,67052.77000000,106.41277000,1772992799999999,7135518.52366790,12250,54.88173000,3680032.74126560,0
